ax,ay,az,gx,gy,gz
0.13, -0.90, -0.47, -14.35, 8.07, 6.88
0.10, -0.91, -0.48, -8.60, 15.58, -0.19
0.12, -0.89, -0.48, -7.26, 18.81, -4.31
0.22, -0.88, -0.44, -5.05, 14.86, -9.17
0.29, -0.87, -0.42, -3.39, 1.48, -10.80
0.31, -0.86, -0.41, -2.75, -4.15, -10.77
0.32, -0.86, -0.40, -4.57, -4.52, -11.59
0.31, -0.84, -0.39, -6.38, -1.25, -13.76
0.31, -0.82, -0.38, -8.49, 3.62, -12.00
0.34, -0.79, -0.38, -10.80, 4.99, -7.93
0.39, -0.77, -0.37, -12.59, 9.56, -1.26
0.42, -0.75, -0.36, -14.46, 11.99, 4.14
0.41, -0.73, -0.35, -16.57, 10.33, 7.38
0.38, -0.73, -0.35, -18.28, 8.37, 10.30
0.33, -0.75, -0.35, -22.78, 6.91, 11.60
0.29, -0.78, -0.35, -24.57, -3.49, 10.46
0.26, -0.78, -0.37, -20.83, -13.26, 8.06
0.22, -0.80, -0.40, -18.44, -20.09, 1.36
0.14, -0.84, -0.44, -13.41, -25.64, -8.33
0.07, -0.87, -0.47, -8.48, -22.86, -16.82
0.06, -0.88, -0.50, -2.24, -16.67, -26.07
0.09, -0.87, -0.54, 5.36, -10.01, -28.92
0.14, -0.85, -0.54, 8.73, -0.46, -31.16
0.24, -0.82, -0.52, 8.23, 4.49, -26.37
0.38, -0.78, -0.47, 5.09, 4.97, -13.04
0.55, -0.70, -0.38, -5.16, 7.63, 8.71
0.71, -0.64, -0.28, -13.92, 13.21, 28.34
0.78, -0.59, -0.25, -23.36, 7.99, 36.85
0.68, -0.60, -0.28, -34.14, 12.36, 46.17
0.50, -0.67, -0.31, -44.64, 17.42, 50.95
0.39, -0.74, -0.35, -46.53, 17.68, 53.03
0.32, -0.81, -0.43, -40.26, 7.13, 46.38
0.20, -0.91, -0.48, -33.49, -14.55, 33.14
-0.01, -0.99, -0.49, -25.73, -27.77, 13.07
-0.15, -1.02, -0.53, -12.53, -22.72, -8.59
-0.17, -1.03, -0.57, -7.84, -6.52, -22.09
-0.07, -1.00, -0.53, 1.69, 8.79, -35.22
0.05, -0.92, -0.50, 12.91, 3.23, -45.70
0.14, -0.87, -0.50, 15.17, -4.12, -49.87
0.19, -0.85, -0.48, 14.68, -13.43, -49.63
0.31, -0.79, -0.44, 11.99, -14.34, -36.93
0.48, -0.72, -0.43, 9.78, -12.72, -22.35
0.61, -0.63, -0.41, 3.64, -5.55, -3.27
0.69, -0.58, -0.33, -8.54, 14.53, 18.76
0.75, -0.57, -0.26, -16.80, 23.15, 26.57
0.65, -0.62, -0.25, -30.06, 31.02, 34.41
0.43, -0.71, -0.27, -42.64, 34.62, 37.70
0.28, -0.78, -0.32, -42.18, 24.61, 38.60
0.22, -0.82, -0.42, -35.93, -1.17, 33.52
0.14, -0.90, -0.50, -21.75, -33.89, 17.88
-0.07, -0.97, -0.54, -9.32, -56.17, -6.25
-0.32, -1.02, -0.58, -4.91, -34.30, -24.95
-0.35, -1.01, -0.55, 1.99, -1.40, -47.48
-0.19, -0.91, -0.55, 17.71, 2.29, -63.12
0.03, -0.86, -0.58, 21.86, 5.51, -57.06
0.33, -0.86, -0.57, 13.71, 17.89, -41.47
0.57, -0.77, -0.44, 8.19, 15.99, -25.47
0.73, -0.65, -0.32, 6.04, 3.77, -13.54
0.78, -0.60, -0.27, -11.29, 5.25, 8.32
0.78, -0.60, -0.24, -21.38, 24.70, 23.49
0.72, -0.62, -0.26, -32.15, 32.27, 29.17
0.51, -0.70, -0.29, -43.61, 41.32, 36.24
0.36, -0.78, -0.31, -50.98, 50.18, 42.24
0.35, -0.80, -0.34, -48.54, 38.12, 43.66
0.35, -0.84, -0.40, -36.58, -1.31, 34.87
0.20, -0.91, -0.45, -21.69, -34.81, 25.24
-0.03, -1.01, -0.48, -7.32, -44.77, -5.12
-0.33, -1.06, -0.54, -1.79, -32.46, -29.05
-0.35, -1.04, -0.55, 5.65, 11.71, -48.36
-0.15, -0.94, -0.53, 16.60, 5.38, -63.86
0.09, -0.86, -0.53, 24.41, -10.29, -64.00
0.29, -0.83, -0.56, 21.19, -5.07, -48.29
0.56, -0.73, -0.50, 11.68, 22.93, -23.45
0.74, -0.61, -0.31, 8.01, 19.62, -11.23
0.79, -0.54, -0.21, -5.56, 16.34, 9.04
0.79, -0.55, -0.20, -17.65, 28.80, 26.79
0.71, -0.58, -0.23, -29.57, 28.15, 31.55
0.48, -0.66, -0.24, -42.66, 35.57, 35.74
0.29, -0.74, -0.29, -49.74, 43.14, 38.86
0.27, -0.80, -0.35, -50.41, 19.77, 36.96
0.28, -0.83, -0.42, -36.65, -19.27, 32.24
0.20, -0.88, -0.52, -17.58, -53.38, 14.08
-0.06, -0.98, -0.57, -6.86, -61.15, -11.41
-0.29, -1.05, -0.59, -4.12, -19.24, -30.95
-0.27, -1.00, -0.59, 5.83, 9.85, -53.71
-0.08, -0.92, -0.57, 18.12, 1.16, -64.00
0.12, -0.89, -0.57, 22.16, -4.73, -60.01
0.39, -0.87, -0.55, 18.38, 4.99, -41.36
0.62, -0.77, -0.41, 13.49, 19.77, -22.93
0.75, -0.66, -0.25, 9.93, 11.91, -10.81
0.75, -0.59, -0.16, -3.41, 17.11, 8.81
0.72, -0.61, -0.12, -17.11, 29.46, 23.79
0.63, -0.64, -0.13, -28.31, 30.43, 29.52
0.48, -0.68, -0.19, -38.44, 27.67, 35.01
0.37, -0.72, -0.25, -43.42, 27.49, 39.43
0.38, -0.75, -0.30, -40.25, 18.93, 41.96
0.38, -0.79, -0.36, -33.05, -11.00, 38.19
0.26, -0.84, -0.45, -15.37, -36.81, 25.83
0.04, -0.96, -0.51, -8.84, -48.73, 3.81
-0.19, -1.06, -0.58, -4.18, -37.58, -22.03
-0.28, -1.04, -0.61, 0.26, -3.20, -37.82
-0.12, -0.92, -0.57, 11.87, 4.58, -51.85
0.13, -0.86, -0.54, 21.87, -6.46, -55.42
0.29, -0.86, -0.56, 23.50, -14.56, -47.09
0.46, -0.83, -0.51, 15.92, 4.35, -24.66
0.70, -0.75, -0.35, 4.56, 23.16, -7.94
0.81, -0.66, -0.21, -8.65, 20.98, 7.15
0.81, -0.62, -0.14, -24.34, 34.74, 22.19
0.75, -0.65, -0.17, -40.09, 35.84, 29.17
0.55, -0.70, -0.22, -57.17, 38.65, 33.70
0.39, -0.74, -0.27, -64.00, 45.71, 37.65
0.36, -0.76, -0.32, -64.00, 37.30, 40.04
0.35, -0.78, -0.40, -52.59, -2.72, 32.24
0.26, -0.83, -0.49, -36.63, -22.38, 25.21
0.06, -0.90, -0.54, -26.38, -37.70, 2.78
-0.20, -0.94, -0.62, -14.90, -19.66, -17.76
-0.28, -0.93, -0.67, -5.58, 8.51, -31.67
-0.14, -0.89, -0.62, 2.97, 23.66, -42.27
0.05, -0.84, -0.53, 9.69, 16.82, -46.19
0.29, -0.81, -0.47, 10.55, 8.46, -40.37
0.51, -0.79, -0.41, 7.35, 0.76, -26.91
0.69, -0.75, -0.33, -2.94, 8.66, -5.08
0.83, -0.74, -0.22, -19.02, 19.66, 13.85
0.89, -0.72, -0.15, -28.86, 28.90, 25.79
0.76, -0.72, -0.16, -42.01, 33.00, 33.42
0.57, -0.74, -0.20, -53.37, 43.64, 39.07
0.42, -0.75, -0.25, -58.96, 49.45, 40.29
0.34, -0.76, -0.33, -54.40, 16.21, 35.16
0.22, -0.78, -0.47, -32.94, -23.20, 26.00
0.06, -0.83, -0.55, -21.00, -39.86, 6.56
-0.21, -0.86, -0.59, -8.05, -43.51, -17.46
-0.32, -0.85, -0.61, 0.97, -9.06, -24.25
-0.12, -0.82, -0.55, 3.76, 14.75, -32.24
0.12, -0.78, -0.45, 6.35, 12.19, -28.91
0.38, -0.74, -0.40, 4.34, 12.29, -14.81
0.63, -0.73, -0.36, -3.09, 8.85, 1.86
0.81, -0.74, -0.32, -11.76, 5.44, 18.60
0.82, -0.74, -0.32, -20.33, 6.85, 29.88
0.68, -0.76, -0.33, -31.60, 14.78, 34.69
0.48, -0.78, -0.39, -33.43, 19.07, 30.54
0.29, -0.81, -0.47, -35.69, 23.20, 28.18
0.16, -0.86, -0.51, -34.26, 21.67, 15.83
0.02, -0.85, -0.51, -22.16, 0.46, -1.34
-0.08, -0.84, -0.58, -6.81, -15.37, -13.06
-0.09, -0.84, -0.60, -2.41, -4.36, -19.22
-0.03, -0.80, -0.51, 8.36, 2.89, -31.29
0.06, -0.76, -0.43, 10.46, -0.52, -35.26
0.19, -0.78, -0.36, 6.17, 1.05, -26.35
0.39, -0.78, -0.33, 2.78, 5.21, -16.60
0.60, -0.74, -0.31, -2.13, -0.28, 1.30
0.78, -0.72, -0.30, -7.95, 9.79, 21.94
0.87, -0.74, -0.26, -16.36, 9.02, 28.36
0.75, -0.78, -0.23, -28.35, 17.56, 41.47
0.58, -0.82, -0.27, -39.12, 26.41, 43.16
0.42, -0.82, -0.36, -38.50, 17.93, 34.22
0.23, -0.87, -0.43, -40.06, 2.58, 27.32
0.05, -0.92, -0.49, -28.50, -17.89, 7.88
-0.16, -0.88, -0.60, -10.38, -44.02, -17.45
-0.31, -0.86, -0.68, -0.55, -18.83, -28.81
-0.23, -0.87, -0.61, 7.07, 7.67, -45.31
-0.05, -0.78, -0.52, 13.41, 14.49, -48.17
0.19, -0.76, -0.47, 11.01, 16.37, -41.61
0.44, -0.76, -0.38, 6.70, 7.98, -24.82
0.70, -0.74, -0.31, 0.74, 4.73, -4.93
0.87, -0.69, -0.33, -6.43, 3.28, 15.53
0.89, -0.66, -0.31, -14.56, 16.96, 27.80
0.75, -0.71, -0.23, -33.11, 31.01, 32.92
0.52, -0.77, -0.25, -46.23, 42.57, 39.39
0.39, -0.75, -0.34, -51.65, 39.38, 40.19
0.32, -0.76, -0.38, -44.47, -1.95, 36.44
0.21, -0.80, -0.50, -25.07, -33.13, 25.59
-0.01, -0.85, -0.61, -8.12, -52.20, -1.43
-0.33, -0.93, -0.61, -7.30, -21.49, -18.41
-0.36, -0.93, -0.51, -4.81, 14.24, -32.45
-0.05, -0.82, -0.45, 1.35, 19.54, -35.52
0.27, -0.77, -0.43, 5.08, 8.07, -31.47
0.46, -0.79, -0.39, 2.14, -6.42, -19.93
0.57, -0.78, -0.37, -2.40, -0.68, -1.53
0.72, -0.74, -0.37, -9.11, 6.02, 8.64
0.76, -0.73, -0.32, -17.99, 7.84, 19.61
0.69, -0.76, -0.31, -31.67, 17.08, 27.46
0.56, -0.77, -0.33, -42.23, 25.61, 32.06
0.41, -0.76, -0.35, -47.61, 29.46, 31.36
0.34, -0.79, -0.39, -46.12, 17.91, 28.83
0.25, -0.83, -0.49, -32.25, -20.41, 16.37
0.01, -0.86, -0.62, -11.88, -41.40, -1.90
-0.30, -0.87, -0.71, -5.66, -16.57, -20.08
-0.38, -0.86, -0.66, 3.56, 21.74, -36.75
-0.18, -0.78, -0.55, 16.74, 23.62, -44.06
0.12, -0.77, -0.49, 19.98, 10.95, -44.12
0.31, -0.80, -0.45, 11.96, -2.34, -30.71
0.52, -0.78, -0.33, 5.90, 5.45, -13.54
0.75, -0.73, -0.22, -4.79, 7.74, 8.60
0.92, -0.70, -0.20, -14.34, 10.61, 18.96
0.86, -0.70, -0.20, -23.01, 7.76, 23.98
0.60, -0.78, -0.24, -41.49, 24.52, 30.72
0.40, -0.83, -0.30, -49.11, 40.45, 31.01
0.30, -0.80, -0.37, -50.15, 37.22, 31.83
0.28, -0.78, -0.46, -46.20, 10.17, 31.34
0.24, -0.78, -0.50, -27.50, -29.26, 19.73
0.07, -0.81, -0.58, -6.24, -56.20, -0.06
-0.23, -0.87, -0.66, -1.60, -42.52, -17.59
-0.37, -0.87, -0.62, 3.19, 8.37, -34.70
-0.18, -0.79, -0.53, 10.74, 15.66, -42.25
0.12, -0.76, -0.50, 15.28, 6.34, -39.39
0.38, -0.79, -0.47, 12.41, -4.96, -29.65
0.54, -0.78, -0.42, 6.84, -6.99, -13.18
0.68, -0.74, -0.36, -2.40, 6.38, 11.48
0.87, -0.71, -0.29, -12.71, 26.29, 21.47
0.88, -0.72, -0.24, -23.29, 22.81, 29.77
0.69, -0.79, -0.24, -41.15, 35.38, 39.68
0.53, -0.83, -0.28, -54.88, 40.25, 43.01
0.39, -0.81, -0.32, -55.88, 33.01, 45.23
0.29, -0.79, -0.46, -43.33, -4.91, 34.96
0.06, -0.80, -0.63, -19.90, -39.46, 12.48
-0.26, -0.85, -0.72, -0.65, -46.34, -14.74
-0.53, -0.89, -0.72, 5.01, 2.40, -32.28
-0.41, -0.87, -0.59, 15.88, 21.88, -53.30
-0.07, -0.81, -0.52, 24.57, 9.19, -54.07
0.31, -0.79, -0.50, 21.75, -1.54, -39.25
0.57, -0.78, -0.45, 17.39, 8.05, -24.98
0.69, -0.71, -0.35, 7.30, 8.61, -9.29
0.73, -0.68, -0.24, -1.70, 14.47, 2.83
0.79, -0.72, -0.18, -19.60, 22.35, 17.92
0.78, -0.76, -0.18, -33.11, 31.40, 25.73
0.64, -0.78, -0.24, -47.27, 31.17, 32.92
0.46, -0.77, -0.29, -52.17, 34.79, 36.38
0.35, -0.77, -0.35, -50.64, 18.79, 34.43
0.25, -0.77, -0.45, -38.38, -8.71, 29.62
0.08, -0.76, -0.57, -19.65, -28.41, 14.55
-0.16, -0.81, -0.63, -2.62, -35.35, -9.40
-0.36, -0.88, -0.62, 4.95, -18.97, -26.25
-0.32, -0.90, -0.54, 15.05, 7.03, -43.50
-0.11, -0.86, -0.53, 22.94, 3.55, -52.52
0.12, -0.83, -0.52, 20.05, 10.23, -47.23
0.42, -0.82, -0.46, 7.36, 20.50, -29.95
0.70, -0.76, -0.31, 0.41, 15.50, -12.21
0.91, -0.71, -0.21, -10.46, 6.37, 10.16
1.00, -0.72, -0.16, -24.11, 14.66, 24.06
0.92, -0.76, -0.18, -38.24, 23.32, 33.78
0.64, -0.80, -0.24, -55.01, 39.71, 41.63
0.42, -0.77, -0.31, -64.00, 53.98, 41.79
0.31, -0.75, -0.37, -64.00, 29.85, 39.16
0.19, -0.75, -0.48, -46.60, -25.34, 28.53
0.01, -0.76, -0.62, -19.43, -58.01, 11.22
-0.27, -0.82, -0.77, 5.38, -61.50, -18.50
-0.53, -0.89, -0.72, 9.90, -3.18, -36.52
-0.43, -0.89, -0.57, 16.50, 34.00, -53.36
-0.03, -0.82, -0.51, 23.41, 32.94, -55.86
0.33, -0.81, -0.47, 18.89, 5.33, -46.91
0.59, -0.82, -0.41, 13.80, -14.69, -26.99
0.79, -0.76, -0.36, 7.06, -2.36, -1.44
0.92, -0.68, -0.28, -3.49, 9.22, 9.77
0.92, -0.68, -0.15, -20.43, 22.27, 23.46
0.84, -0.74, -0.13, -37.47, 27.66, 34.85
0.66, -0.79, -0.22, -56.36, 32.42, 42.53
0.42, -0.75, -0.30, -63.44, 44.66, 46.30
0.31, -0.73, -0.36, -60.55, 26.66, 40.08
0.21, -0.75, -0.45, -46.73, -18.25, 29.78
0.04, -0.79, -0.56, -24.96, -46.28, 16.82
-0.17, -0.82, -0.66, -7.64, -51.96, -9.42
-0.39, -0.85, -0.73, 3.95, -23.90, -24.04
-0.36, -0.85, -0.66, 14.40, 15.28, -41.15
-0.11, -0.83, -0.56, 22.64, 16.74, -50.99
0.14, -0.84, -0.52, 26.52, -0.11, -50.04
0.38, -0.84, -0.48, 23.53, -17.38, -41.18
0.58, -0.82, -0.42, 18.39, -19.47, -20.02
0.82, -0.75, -0.35, 8.22, 6.87, 3.21
0.96, -0.69, -0.23, -7.48, 18.25, 14.38
0.95, -0.71, -0.12, -21.72, 26.79, 29.52
0.82, -0.78, -0.16, -43.09, 32.90, 38.28
0.55, -0.81, -0.24, -56.94, 37.09, 43.81
0.35, -0.76, -0.31, -58.97, 46.00, 48.45
0.28, -0.74, -0.38, -50.72, 16.80, 39.00
0.15, -0.76, -0.52, -32.58, -43.62, 28.46
-0.07, -0.78, -0.62, -10.65, -64.00, 8.78
-0.31, -0.85, -0.67, 3.59, -47.47, -16.70
-0.44, -0.89, -0.66, 6.29, -0.81, -33.71
-0.29, -0.83, -0.55, 16.93, 28.95, -45.99
0.03, -0.79, -0.49, 21.79, 24.23, -51.17
0.34, -0.82, -0.48, 24.06, -1.30, -43.31
0.53, -0.84, -0.45, 17.42, -13.65, -25.87
0.72, -0.82, -0.36, 8.56, -5.83, -3.76
0.89, -0.76, -0.30, -2.81, 9.09, 10.91
